UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Tool wear [min],Machine failure,Tool wear failure,Head dissipation failure,Power failure,Overstrain failure,Random failure
4830,L52009,L,303.4,311.9,38.61346915261564,26.0,False,False,False,False,False,False
7983,L55162,L,301.0,312.3,38.57460304397182,107.0,False,False,False,False,False,False
5397,L52576,L,302.8,312.4,39.02563260217571,239.0,False,False,False,False,False,False
4414,M19273,M,302.7,310.1,37.38983819167984,70.0,False,False,False,False,False,False
5735,L52914,L,302.3,311.8,37.0,208.0,True,False,False,False,True,False
3889,L51068,L,300.1,311.2,43.62338822237447,55.0,False,False,False,False,False,False
1351,L48530,L,300.1,310.2,37.89459064299283,32.0,False,False,False,False,False,False
3214,L50393,L,300.4,309.2,41.8568990729127,52.0,False,False,False,False,False,False
1554,L48733,L,300.1,308.8,36.49657518178932,115.0,False,False,False,False,False,False
8966,L56145,L,297.1,307.9,38.67815921162743,88.0,False,False,False,False,False,False
5177,M20036,M,304.0,313.3,42.941821107167776,88.0,False,False,False,False,False,False
5699,L52878,L,302.5,311.9,35.56683848755748,119.0,False,False,False,False,False,False
3903,L51082,L,302.2,311.1,40.3732584763727,94.0,False,False,False,False,False,False
8764,L55943,L,297.5,310.1,40.0374824383352,184.0,False,False,False,False,False,False
4794,H34207,H,303.6,312.6,38.70400496072725,155.0,False,False,False,False,False,False
5890,M20749,M,301.4,311.0,35.12833614050059,152.0,False,False,False,False,False,False
7708,H37121,H,300.5,311.4,40.97560249709576,59.0,False,False,False,False,False,False
1704,M16563,M,298.1,307.8,40.44749683231337,51.0,False,False,False,False,False,False
4968,L52147,L,303.9,312.6,37.76241517699841,172.0,False,False,False,False,False,False
9925,M24784,M,298.5,308.6,37.20215047547655,44.0,False,False,False,False,False,False
8127,L55306,L,300.2,311.4,37.8549864614954,36.0,False,False,False,False,False,False
9851,M24710,M,298.5,310.1,38.70400496072725,46.0,False,False,False,False,False,False
8837,L56016,L,297.4,308.9,41.32795663954365,174.0,False,False,False,False,False,False
7731,L54910,L,300.6,311.9,38.36665218650175,126.0,False,False,False,False,False,False
2083,H31496,H,299.4,309.2,38.897300677553446,212.0,False,False,False,False,False,False
6350,L53529,L,300.1,309.8,38.80721582386451,21.0,False,False,False,False,False,False
8268,L55447,L,300.1,310.7,39.242833740697165,175.0,False,False,False,False,False,False
4133,M18992,M,301.8,310.3,37.53664875824692,26.0,False,False,False,False,False,False
1263,H30676,H,297.8,309.2,40.59556626036888,29.0,False,False,False,False,False,False
388,L47567,L,297.7,308.7,35.34119409414458,108.0,False,False,False,False,False,False
3463,H32876,H,301.6,310.1,42.26109321823088,35.0,False,False,False,False,False,False
582,L47761,L,297.8,309.7,37.33630940518894,206.0,False,False,False,False,False,False
8147,L55326,L,299.6,310.9,39.15354390090378,91.0,False,False,False,False,False,False
4081,L51260,L,302.0,310.1,36.837480912787726,108.0,True,False,True,False,False,False
7774,L54953,L,300.3,311.4,41.94043395102154,34.0,False,False,False,False,False,False
3167,M18026,M,300.4,309.7,39.23009049186607,156.0,False,False,False,False,False,False
7030,L54209,L,300.6,310.1,38.13135192987524,67.0,False,False,False,False,False,False
8950,L56129,L,297.4,308.3,35.832945734337834,50.0,False,False,False,False,False,False
7936,M22795,M,300.8,310.1,36.823905279043935,108.0,False,False,False,False,False,False
5510,L52689,L,302.8,312.2,38.84584919911006,52.0,False,False,False,False,False,True
5820,L52999,L,301.3,311.0,37.65634076752546,208.0,False,False,False,False,False,False
5019,M19878,M,303.9,313.0,40.24922359499622,80.0,False,False,False,False,False,False
4472,L51651,L,302.8,310.6,40.8656334834051,2.0,False,False,False,False,False,False
134,M14993,M,300.1,308.4,37.81534080237808,135.0,False,False,False,False,False,False
5825,L53004,L,301.2,311.0,39.94996871087636,219.0,False,False,False,False,False,False
6539,L53718,L,301.4,310.7,38.56163896931768,88.0,False,False,False,False,False,False
7088,L54267,L,300.6,310.3,40.59556626036888,217.0,True,True,False,False,False,False
8815,L55994,L,297.2,310.1,38.23610858861032,102.0,False,False,False,False,False,False
4798,L51977,L,303.5,312.5,37.14835124201342,166.0,False,False,False,False,False,False
1002,L48181,L,296.3,307.1,40.76763422127902,190.0,False,False,False,False,False,False
1837,L49016,L,297.7,307.2,38.96151947755632,195.0,False,False,False,False,False,False
3227,L50406,L,300.5,309.3,38.27531841800928,89.0,False,False,False,False,False,False
3111,H32524,H,299.9,309.2,39.05124837953327,0.0,False,False,False,False,False,False
1816,M16675,M,298.1,307.6,39.56008088970496,140.0,False,False,False,False,False,False
5093,M19952,M,303.9,313.2,40.09987531152685,79.0,False,False,False,False,False,False
4762,H34175,H,303.7,311.9,36.49657518178932,66.0,True,False,True,False,False,False
2302,M17161,M,299.2,308.6,39.82461550347976,138.0,False,False,False,False,False,False
883,M15742,M,295.7,306.2,41.701318923986086,94.0,False,False,False,False,False,False
193,H29606,H,298.2,308.4,37.38983819167984,76.0,False,False,False,False,False,False
2426,L49605,L,298.8,308.1,38.36665218650175,28.0,False,False,False,False,False,False
8653,H38066,H,297.3,308.3,38.22302970723278,108.0,False,False,False,False,False,False
5658,L52837,L,302.3,311.5,42.35563716909474,7.0,False,False,False,False,False,False
9583,M24442,M,300.1,310.5,37.46998799039039,12.0,False,False,False,False,False,False
5289,L52468,L,303.8,313.2,39.1279950930277,159.0,False,False,False,False,False,False
5839,M20698,M,301.4,311.2,38.41874542459709,25.0,False,False,False,False,False,False
5984,H35397,H,300.8,310.8,38.28837943815329,188.0,False,False,False,False,False,False
7655,M22514,M,300.3,311.5,39.242833740697165,151.0,False,False,False,False,False,False
9692,L56871,L,299.0,310.0,39.774363602702685,51.0,False,False,False,False,False,False
7157,M22016,M,300.2,310.0,40.79215610874228,179.0,False,False,False,False,False,False
9810,M24669,M,298.2,309.0,36.78314831549904,150.0,False,False,False,False,False,False
4288,M19147,M,300.1,309.9,38.17066936798463,192.0,False,False,False,False,False,False
4870,L52049,L,303.7,312.4,41.44876355212541,130.0,False,False,False,False,False,False
3651,L50830,L,302.1,310.1,38.02630668366309,95.0,False,False,False,False,False,False
7986,L55165,L,301.0,312.2,39.242833740697165,113.0,False,False,False,False,False,False
3390,M18249,M,300.1,310.7,37.62977544445356,69.0,False,False,False,False,False,False
2143,L49322,L,299.3,308.9,37.094473981982816,163.0,False,False,False,False,False,False
1421,M16280,M,298.8,309.9,38.66522985836241,108.0,False,False,False,False,False,False
422,M15281,M,297.3,308.3,40.70626487409524,8.0,False,False,False,False,False,False
4726,M19585,M,303.4,311.8,38.92300091205713,204.0,False,False,False,False,False,False
2706,L49885,L,300.1,309.2,36.41428291206625,71.0,False,False,False,False,False,False
5925,L53104,L,300.3,310.2,37.0,108.0,False,False,False,False,False,False
131,L47310,L,298.8,308.4,38.379682124790975,108.0,False,False,False,False,False,False
1362,M16221,M,298.6,310.1,38.18376618407357,61.0,False,False,False,False,False,False
5201,L52380,L,303.8,312.8,37.62977544445356,156.0,False,False,False,False,False,False
81,H29494,H,298.8,308.8,38.01315561749642,4.0,False,False,False,False,False,False
1651,M16510,M,298.0,307.9,37.64306044943742,137.0,False,False,False,False,False,False
9342,M24201,M,298.3,308.9,36.91882988394946,5.0,False,False,False,False,False,False
5957,L53136,L,300.7,310.9,39.179076048319466,113.0,False,False,False,False,False,False
7306,M22165,M,300.0,310.5,42.30839160261236,123.0,False,False,False,False,False,False
8681,L55860,L,297.2,308.5,38.65229618017538,181.0,False,False,False,False,False,False
5468,L52647,L,302.9,312.4,37.1887079635741,160.0,False,False,False,False,False,False
3545,M18404,M,301.9,310.9,38.50973902793941,35.0,False,False,False,False,False,False
4609,M19468,M,303.0,311.2,38.97435053981015,139.0,False,False,False,False,False,False
5696,L52875,L,302.4,311.8,38.09199390948182,110.0,False,False,False,False,False,False
3346,L50525,L,301.3,310.7,39.92492955535426,172.0,False,False,False,False,False,False
8361,L55540,L,298.6,309.6,39.242833740697165,5.0,False,False,False,False,False,False
5821,L53000,L,301.3,311.1,41.50903516103452,210.0,False,False,False,False,False,False
1607,L48786,L,297.8,307.7,38.79432948254165,25.0,False,False,False,False,False,False
2541,L49720,L,299.1,308.8,38.7556447501522,88.0,False,False,False,False,False,False
7331,H36744,H,299.8,310.2,39.20459156782532,191.0,False,False,False,False,False,False
7209,L54388,L,299.8,309.7,41.31585652022719,94.0,False,False,False,False,False,False
522,L47701,L,297.5,309.4,38.69108424430621,44.0,False,False,False,False,False,False
9083,L56262,L,300.1,307.9,36.180105030251084,108.0,False,False,False,False,False,False
1461,L48640,L,299.0,310.3,37.90778284204973,99.0,False,False,False,False,False,False
6640,L53819,L,301.4,310.5,37.14835124201342,131.0,False,False,False,False,False,False
2557,M17416,M,299.3,310.1,38.06573262134856,131.0,False,False,False,False,False,False
9361,L56540,L,298.0,310.1,39.14077158156185,54.0,False,False,False,False,False,False
7703,M22562,M,300.7,311.7,41.24318125460256,44.0,False,False,False,False,False,False
9166,L56345,L,297.6,308.6,36.41428291206625,173.0,False,False,False,False,False,False
8415,L55594,L,298.6,309.8,42.91852746774987,142.0,False,False,False,False,False,False
4082,L51261,L,302.0,310.4,36.55133376499413,110.0,True,False,True,False,False,False
9595,L56774,L,299.1,310.1,41.557189510360296,43.0,False,False,False,False,False,False
8258,M23117,M,299.0,310.6,39.83716857408418,141.0,False,False,False,False,False,False
1310,L48489,L,298.9,310.2,40.66939881532551,158.0,False,False,False,False,False,False
2559,M17418,M,299.2,309.0,43.37049688440288,137.0,False,False,False,False,False,False
2611,H32024,H,299.4,310.1,39.33192087859428,50.0,False,False,False,False,False,False
5400,H34813,H,302.8,312.4,37.5632799419859,246.0,True,False,False,False,True,False
9792,M24651,M,298.5,309.4,39.0,94.0,False,False,False,False,False,False
6104,L53283,L,300.1,310.8,37.5099986670221,51.0,False,False,False,False,False,False
861,H30274,H,296.1,306.9,39.25557285278104,33.0,False,False,False,False,False,False
8054,L55233,L,300.5,311.9,43.43961325794695,56.0,False,False,False,False,False,False
2670,H32083,H,299.7,309.3,38.65229618017538,214.0,False,False,False,False,False,False
3401,H32814,H,300.1,310.7,39.191835884530846,96.0,False,False,False,False,False,False
4976,L52155,L,303.7,312.7,37.76241517699841,192.0,False,False,False,False,False,False
2723,L49902,L,299.6,309.3,39.4715087119811,115.0,False,False,False,False,False,False
9753,L56932,L,298.6,309.8,39.50949253027682,201.0,False,False,False,False,False,False
6063,M20922,M,301.1,311.2,37.5099986670221,165.0,False,False,False,False,False,False
7556,L54735,L,300.3,311.3,36.49657518178932,112.0,False,False,False,False,False,False
9926,M24785,M,298.5,308.7,36.9729630946723,47.0,False,False,False,False,False,False
5021,L52200,L,304.1,310.1,39.44616584663204,86.0,False,False,False,False,False,False
8556,L55735,L,298.2,309.0,39.94996871087636,87.0,False,False,False,False,False,False
124,L47303,L,298.9,308.7,39.319206502675,114.0,False,False,False,False,False,False
9477,M24336,M,298.8,309.6,41.13392760240627,167.0,False,False,False,False,False,False
2697,L49876,L,300.0,309.6,38.1051177665153,51.0,False,False,False,False,False,False
3219,L50398,L,300.6,309.6,37.76241517699841,66.0,False,False,False,False,False,False
9775,H39188,H,298.6,310.1,37.08099243547832,108.0,False,False,False,False,False,False
6794,L53973,L,301.3,310.7,40.09987531152685,86.0,False,False,False,False,False,False
1275,H30688,H,298.1,309.5,39.11521443121589,65.0,False,False,False,False,False,False
561,L47740,L,297.5,309.4,36.30426972134269,146.0,False,False,False,False,False,False
807,M15666,M,297.0,307.9,37.70941526992961,115.0,False,False,False,False,False,False
296,M15155,M,298.1,308.6,41.42463035441596,119.0,False,False,False,False,False,False
9706,L56885,L,300.1,310.0,38.49675310984031,82.0,False,False,False,False,False,False
4712,M19571,M,303.4,311.7,38.92300091205713,168.0,False,False,False,False,False,False
1491,L48670,L,298.2,310.1,36.61966684720111,171.0,False,False,False,False,False,False
5763,L52942,L,300.1,311.2,36.52396473549935,68.0,False,False,False,False,False,False
6052,L53231,L,300.9,311.0,37.17526059088221,136.0,False,False,False,False,False,False
9965,L57144,L,298.3,307.9,42.02380277890139,108.0,False,False,False,False,False,False
2904,M17763,M,300.7,309.5,41.6293165929973,108.0,False,False,False,False,False,False
7279,H36692,H,300.0,310.1,41.400483088968905,55.0,False,False,False,False,False,False
9433,L56612,L,298.0,308.7,40.23679907746142,45.0,False,False,False,False,False,False
3831,L51010,L,302.3,310.9,43.4856298103178,108.0,False,False,False,False,False,False
7341,L54520,L,299.7,310.1,37.22902093797257,2.0,False,False,False,False,False,False
4362,M19221,M,302.1,310.1,37.134889255254286,166.0,True,False,True,False,False,False
980,L48159,L,300.1,306.8,37.26929030716845,132.0,False,False,False,False,False,False
7802,L54981,L,300.0,311.4,37.1887079635741,101.0,False,False,False,False,False,False
7423,L54602,L,300.0,311.2,36.75595189897821,206.0,False,False,False,False,False,False
7870,M22729,M,300.5,312.0,42.17819341792628,46.0,False,False,False,False,False,False
2550,L49729,L,299.4,309.2,38.58756276314948,114.0,False,False,False,False,False,False
2530,M17389,M,298.8,308.6,39.63584236521283,61.0,False,False,False,False,False,False
1460,L48639,L,299.0,310.3,38.36665218650175,97.0,False,False,False,False,False,False
9320,L56499,L,298.5,309.4,43.71498598878879,164.0,False,False,False,False,False,False
7330,M22189,M,299.9,310.4,39.698866482558415,188.0,False,False,False,False,False,False
6294,H35707,H,301.0,310.4,38.88444419044716,108.0,False,False,False,False,False,False
587,L47766,L,297.6,309.6,38.74274125562104,222.0,True,False,False,False,True,False
8057,L55236,L,300.1,311.5,38.71692136521188,65.0,False,False,False,False,False,False
7082,L54261,L,300.7,310.4,36.959437225152655,205.0,False,False,False,False,False,False
4315,H33728,H,301.4,310.1,40.28647415696737,39.0,False,False,False,False,False,False
3386,L50565,L,301.5,310.7,38.28837943815329,56.0,False,False,False,False,False,False
7932,L55111,L,300.7,311.7,38.71692136521188,108.0,False,False,False,False,False,False
29,L47208,L,299.1,309.4,37.93415347678132,82.0,False,False,False,False,False,False
3274,M18133,M,301.3,309.9,39.56008088970496,213.0,False,False,False,False,False,False
6116,L53295,L,300.8,310.9,38.17066936798463,108.0,False,False,False,False,False,False
9177,L56356,L,297.8,308.9,38.96151947755632,2.0,False,False,False,False,False,False
3953,L51132,L,302.3,311.4,38.41874542459709,20.0,False,False,False,False,False,False
6979,L54158,L,300.7,311.1,37.77565353504821,137.0,False,False,False,False,False,False
9225,L56404,L,297.9,309.0,38.07886552931954,118.0,False,False,False,False,False,False
3007,L50186,L,300.4,310.1,38.57460304397182,177.0,False,False,False,False,False,False
2990,L50169,L,300.6,309.8,38.7556447501522,133.0,False,False,False,False,False,False
4126,L51305,L,302.1,310.6,37.93415347678132,7.0,False,False,False,False,False,False
9894,M24753,M,298.9,309.6,35.832945734337834,166.0,False,False,False,False,False,False
5206,L52385,L,303.7,312.7,38.31448812133603,168.0,False,False,False,False,False,False
8906,L56085,L,297.3,308.6,37.21558813185679,156.0,False,False,False,False,False,False
5801,L52980,L,301.5,310.9,38.3275357934736,164.0,False,False,False,False,False,False
6347,L53526,L,300.2,310.1,35.70714214271425,15.0,False,False,False,False,False,False
8505,L55684,L,298.4,309.7,37.66961640367472,159.0,False,False,False,False,False,False
1970,H31383,H,297.8,307.5,40.38564101261734,124.0,False,False,False,False,False,False
5874,M20733,M,301.5,311.1,37.36308338453881,112.0,False,False,False,False,False,False
42,L47221,L,298.8,310.1,36.98648401781386,115.0,False,False,False,False,False,False
5517,L52696,L,302.6,312.0,40.91454509095757,70.0,False,False,False,False,False,False
