UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Tool wear failure,Head dissipation failure,Power failure,Overstrain failure,Random failure
4315,H33728,H,301.4,310.1,40.28647415696737,32.3,39.0,False,False,False,False,False,False
3386,L50565,L,301.5,310.7,38.28837943815329,43.6,56.0,False,False,False,False,False,False
7932,L55111,L,300.7,311.7,38.71692136521188,38.4,108.0,False,False,False,False,False,False
29,L47208,L,299.1,309.4,37.93415347678132,44.2,82.0,False,False,False,False,False,False
3274,M18133,M,301.3,309.9,39.56008088970496,36.0,213.0,False,False,False,False,False,False
6116,L53295,L,300.8,310.9,38.17066936798463,47.7,108.0,False,False,False,False,False,False
9177,L56356,L,297.8,308.9,38.961519477556315,40.4,2.0,False,False,False,False,False,False
3953,L51132,L,302.3,311.4,38.41874542459709,37.3,20.0,False,False,False,False,False,False
6979,L54158,L,300.7,311.1,37.77565353504821,50.3,137.0,False,False,False,False,False,False
9225,L56404,L,297.9,309.0,38.07886552931954,46.8,118.0,False,False,False,False,False,False
3007,L50186,L,300.4,310.1,38.57460304397182,35.7,177.0,False,False,False,False,False,False
2990,L50169,L,300.6,309.8,38.7556447501522,42.4,133.0,False,False,False,False,False,False
4126,L51305,L,302.1,310.6,37.93415347678132,40.0,7.0,False,False,False,False,False,False
9894,M24753,M,298.9,309.6,35.832945734337834,55.3,166.0,False,False,False,False,False,False
5206,L52385,L,303.7,312.7,38.31448812133603,43.3,168.0,False,False,False,False,False,False
8906,L56085,L,297.3,308.6,37.21558813185679,55.2,156.0,False,False,False,False,False,False
5801,L52980,L,301.5,310.9,38.3275357934736,44.7,164.0,False,False,False,False,False,False
6347,L53526,L,300.2,310.1,35.70714214271425,60.7,15.0,False,False,False,False,False,False
8505,L55684,L,298.4,309.7,37.66961640367472,41.3,159.0,False,False,False,False,False,False
1970,H31383,H,297.8,307.5,40.38564101261734,31.3,124.0,False,False,False,False,False,False
5874,M20733,M,301.5,311.1,37.36308338453881,43.5,112.0,False,False,False,False,False,False
42,L47221,L,298.8,310.1,36.98648401781386,50.8,115.0,False,False,False,False,False,False
5517,L52696,L,302.6,312.0,40.91454509095757,32.2,70.0,False,False,False,False,False,False
6078,L53257,L,300.1,310.7,38.45776904605882,43.3,201.0,False,False,False,False,False,False
9183,M24042,M,297.8,309.0,39.698866482558415,45.0,17.0,False,False,False,False,False,False
4658,L51837,L,303.1,311.2,40.34848200366403,35.2,23.0,False,False,False,False,False,False
1558,L48737,L,298.3,308.4,39.81205847478876,30.6,127.0,False,False,False,False,False,False
2898,M17757,M,300.6,309.5,39.11521443121589,40.2,93.0,False,False,False,False,False,False
4935,L52114,L,303.4,310.1,39.74921382870358,35.8,90.0,False,False,False,False,False,False
566,H29979,H,300.1,309.7,39.6232255123179,35.8,160.0,False,False,False,False,False,False
6375,L53554,L,300.0,309.5,38.80721582386451,38.8,87.0,False,False,False,False,False,False
7948,L55127,L,300.8,311.7,37.76241517699841,45.5,16.0,False,False,False,False,False,False
4404,L51583,L,302.3,310.1,37.255872020394314,49.9,48.0,False,False,False,False,False,False
4506,L51685,L,302.4,310.1,37.76241517699841,46.8,95.0,False,False,False,False,False,False
4166,M19025,M,302.2,310.5,38.82009788756334,40.4,111.0,False,False,False,False,False,False
8736,L55915,L,297.3,308.6,36.851051545376556,47.6,110.0,False,False,False,False,False,False
8483,L55662,L,298.4,309.5,38.98717737923585,38.1,106.0,False,False,False,False,False,False
7014,M21873,M,300.4,310.1,39.293765408777,36.3,21.0,False,False,False,False,False,False
1574,L48753,L,298.2,308.2,38.28837943815329,42.4,164.0,False,False,False,False,False,False
8068,M22927,M,300.1,312.0,38.600518131237564,39.8,94.0,False,False,False,False,False,False
1073,M15932,M,297.0,307.9,37.603191353926334,46.2,165.0,False,False,False,False,False,False
304,M15163,M,297.8,310.1,38.45776904605882,43.5,143.0,False,False,False,False,False,False
1923,L49102,L,300.1,310.1,41.42463035441596,26.6,9.0,False,False,False,False,False,False
8099,L55278,L,300.2,311.6,38.72983346207417,39.0,174.0,False,False,False,False,False,False
4462,L51641,L,302.7,310.5,40.52159917870962,30.8,195.0,False,False,False,False,False,False
9488,L56667,L,298.9,309.6,39.786932528155525,39.8,202.0,False,False,False,False,False,False
8462,L55641,L,298.7,309.9,38.02630668366309,43.3,46.0,False,False,False,False,False,False
7622,L54801,L,300.5,311.5,38.600518131237564,38.4,67.0,False,False,False,False,False,False
5391,H34804,H,302.8,312.3,38.50973902793941,47.2,223.0,False,False,False,False,False,False
7954,L55133,L,301.0,312.0,38.03945320322047,36.8,31.0,False,False,False,False,False,False
4771,L51950,L,303.5,311.9,36.66060555964672,49.3,93.0,True,False,True,False,False,False
1107,L48286,L,296.7,310.1,39.242833740697165,38.6,53.0,False,False,False,False,False,False
3604,L50783,L,301.7,310.7,39.26830783214372,40.0,188.0,False,False,False,False,False,False
4269,L51448,L,302.7,311.0,41.15823125451335,29.8,150.0,False,False,False,False,False,False
5288,H34701,H,300.1,313.2,38.80721582386451,46.9,154.0,False,False,False,False,False,False
3859,L51038,L,302.5,311.4,39.48417404479927,37.6,209.0,False,False,False,False,False,False
3736,M18595,M,302.2,311.1,37.86819245752297,58.6,102.0,False,False,False,False,False,False
3031,M17890,M,300.1,309.6,39.534794801541594,34.0,6.0,False,False,False,False,False,False
1995,M16854,M,298.2,307.9,37.456641600656084,45.1,193.0,False,False,False,False,False,False
1005,H30418,H,296.3,307.2,37.73592452822641,42.0,196.0,False,False,False,False,False,False
4673,L51852,L,303.3,311.5,37.57658845611187,55.6,67.0,False,False,False,False,False,False
3149,H32562,H,300.4,309.8,38.05259518088089,39.7,107.0,False,False,False,False,False,False
6758,L53937,L,301.8,311.2,42.68489194082609,26.2,204.0,False,False,False,False,False,False
2759,M17618,M,299.7,309.2,37.57658845611187,45.3,205.0,False,False,False,False,False,False
7548,L54727,L,300.1,311.4,37.815340802378074,40.9,93.0,False,False,False,False,False,False
4552,M19411,M,302.6,310.5,39.03844259188627,33.7,204.0,False,False,False,False,False,False
8181,M23040,M,300.1,311.2,40.19950248448356,42.3,180.0,False,False,False,False,False,False
7846,L55025,L,300.2,311.8,42.40283009422838,23.2,210.0,False,False,False,False,False,False
6346,L53525,L,300.2,309.8,40.620192023179804,29.6,13.0,False,False,False,False,False,False
7071,L54250,L,300.7,310.7,36.51027252705737,61.0,177.0,False,False,False,False,False,False
3827,H33240,H,302.3,310.8,37.92097045171708,43.8,119.0,False,False,False,False,False,False
6864,L54043,L,301.1,311.3,40.3732584763727,29.5,51.0,False,False,False,False,False,False
3049,L50228,L,300.2,309.3,39.14077158156185,43.2,53.0,False,False,False,False,False,False
7833,L55012,L,300.0,311.4,38.52272056851645,37.0,183.0,False,False,False,False,False,False
2657,L49836,L,299.9,309.5,36.72873534441391,51.3,176.0,False,False,False,False,False,False
5671,L52850,L,302.2,311.5,37.73592452822641,45.2,39.0,False,False,False,False,False,False
6362,M21221,M,300.1,309.7,36.71511950137164,57.3,48.0,False,False,False,False,False,False
9635,L56814,L,300.1,310.2,37.749172176353746,52.7,154.0,False,False,False,False,False,False
675,L47854,L,297.8,309.0,38.157568056677825,41.2,0.0,False,False,False,False,False,False
5361,L52540,L,303.3,312.6,38.24918299781056,44.0,140.0,False,False,False,False,False,False
7207,L54386,L,299.8,309.7,38.17066936798463,51.9,89.0,False,False,False,False,False,False
551,L47730,L,300.1,309.2,41.20679555607303,29.4,119.0,False,False,False,False,False,False
9413,L56592,L,298.0,308.5,41.255302689472536,26.7,203.0,False,False,False,False,False,False
8039,L55218,L,300.7,311.8,38.54867053479276,47.3,19.0,False,False,False,False,False,False
1242,M16101,M,297.1,308.5,40.26164427839479,32.4,194.0,False,False,False,False,False,False
6266,L53445,L,300.8,310.3,37.1887079635741,46.6,19.0,False,False,False,False,False,False
5958,L53137,L,300.7,310.9,40.45985664828782,37.2,115.0,False,False,False,False,False,False
650,M15509,M,297.7,309.2,41.617304093369626,28.8,152.0,False,False,False,False,False,False
2243,L49422,L,299.2,308.4,40.82891132518721,29.0,199.0,False,False,False,False,False,False
9985,H39398,H,298.7,308.4,37.841775856849004,42.8,197.0,False,False,False,False,False,False
499,L47678,L,297.5,310.1,40.13726448077895,30.2,211.0,False,False,False,False,False,False
4845,M19704,M,303.4,311.8,36.27671429443411,50.9,69.0,True,False,True,False,False,False
8113,M22972,M,300.4,311.8,37.97367509209505,45.1,0.0,False,False,False,False,False,False
2201,L49380,L,299.8,309.1,39.319206502675,35.6,93.0,False,False,False,False,False,False
2264,M17123,M,300.1,308.4,39.102429592034305,43.0,50.0,False,False,False,False,False,False
995,M15854,M,300.1,307.2,34.17601498127012,63.4,172.0,False,False,False,False,False,False
1209,L48388,L,297.0,310.1,38.58756276314948,44.1,96.0,False,False,False,False,False,False
2595,L49774,L,298.8,310.1,38.02630668366309,37.0,11.0,False,False,False,False,False,False
1414,M16273,M,298.7,309.8,39.08964057138413,36.7,197.0,False,False,False,False,False,False
8199,M23058,M,299.3,310.7,37.067505985701274,48.9,222.0,False,False,False,False,False,False
3518,L50697,L,302.0,310.1,39.370039370059054,35.2,184.0,False,False,False,False,False,False
223,L47402,L,298.4,308.6,36.11094017053558,45.0,158.0,False,False,False,False,False,False
3598,M18457,M,301.7,310.5,41.52107898405339,33.0,171.0,False,False,False,False,False,False
4742,L51921,L,303.2,311.3,37.322915213043046,52.9,12.0,False,False,False,False,False,False
3411,L50590,L,301.2,310.3,38.09199390948182,39.7,123.0,False,False,False,False,False,False
8765,L55944,L,297.4,308.8,40.24922359499622,33.4,186.0,False,False,False,False,False,False
2242,L49421,L,299.2,308.4,41.36423575989287,28.9,197.0,False,False,False,False,False,False
8808,M23667,M,297.4,308.6,40.049968789001575,32.8,85.0,False,False,False,False,False,False
804,H30217,H,296.9,307.8,39.35733730830886,37.8,104.0,False,False,False,False,False,False
2939,L50118,L,300.7,309.5,38.45776904605882,34.5,197.0,False,False,False,False,False,False
3476,L50655,L,301.8,310.7,40.54626986542659,33.4,68.0,False,False,False,False,False,False
7070,L54249,L,300.1,310.1,39.05124837953327,39.4,175.0,False,False,False,False,False,False
6872,L54051,L,301.0,311.3,36.72873534441391,47.0,71.0,False,False,False,False,False,False
3314,L50493,L,301.4,310.4,41.677331968349414,31.9,96.0,False,False,False,False,False,False
7940,L55119,L,300.8,311.8,37.64306044943742,43.4,223.0,False,False,False,False,False,False
7607,M22466,M,300.4,311.3,36.742346141747674,56.5,31.0,False,False,False,False,False,False
6012,L53191,L,300.1,310.8,39.54743986657038,36.2,31.0,False,False,False,False,False,False
9214,L56393,L,298.0,309.0,40.97560249709576,32.4,90.0,False,False,False,False,False,False
3883,L51062,L,302.5,311.6,37.66961640367472,43.7,39.0,False,False,False,False,False,False
7720,H37133,H,300.6,311.7,39.179076048319466,33.3,92.0,False,False,False,False,False,False
2059,M16918,M,299.5,309.3,43.61192497471305,24.0,151.0,False,False,False,False,False,False
5003,L52182,L,303.7,310.1,40.33608806019741,31.7,40.0,False,False,False,False,False,False
3065,M17924,M,300.1,309.1,41.60528812542944,30.4,92.0,False,False,False,False,False,False
4521,L51700,L,302.4,310.4,38.157568056677825,47.6,127.0,False,False,False,False,False,False
8706,L55885,L,297.2,308.6,37.907782842049734,52.4,37.0,False,False,False,False,False,False
7637,L54816,L,300.4,311.5,41.27953488110059,29.7,103.0,False,False,False,False,False,False
2055,M16914,M,299.6,309.4,40.06245124802026,29.8,142.0,False,False,False,False,False,False
2767,M17626,M,299.9,309.4,43.46262762420146,26.0,6.0,False,False,False,False,False,False
5411,M20270,M,302.7,312.5,37.64306044943742,51.5,19.0,False,False,False,False,False,False
5557,H34970,H,302.5,312.0,36.837480912787726,42.0,179.0,False,False,False,False,False,False
1194,L48373,L,297.1,308.2,36.701498607005135,50.8,49.0,False,False,False,False,False,False
5163,L52342,L,304.2,313.3,38.262252939417984,45.9,48.0,False,False,False,False,False,False
8273,L55452,L,298.9,310.6,36.91882988394946,52.6,190.0,False,False,False,False,False,False
6274,L53453,L,301.2,310.8,41.36423575989287,28.9,38.0,False,False,False,False,False,False
7529,M22388,M,300.1,311.3,41.80908992073375,26.6,42.0,False,False,False,False,False,False
2041,L49220,L,299.1,308.9,41.060930335295616,29.6,108.0,False,False,False,False,False,False
9228,L56407,L,298.0,309.1,38.379682124790975,44.3,124.0,False,False,False,False,False,False
119,M14978,M,298.8,308.6,41.31585652022719,28.1,103.0,False,False,False,False,False,False
4244,M19103,M,302.4,310.9,37.881393849751625,42.3,83.0,False,False,False,False,False,False
8008,M22867,M,301.0,312.1,40.792156108742276,28.4,168.0,False,False,False,False,False,False
7224,L54403,L,299.8,310.1,37.067505985701274,51.6,137.0,False,False,False,False,False,False
9790,L56969,L,298.6,309.6,41.41255848169731,28.4,90.0,False,False,False,False,False,False
8228,M23087,M,299.1,310.4,39.03844259188627,51.4,66.0,False,False,False,False,False,False
4703,L51882,L,303.6,311.8,34.95711658589707,66.8,108.0,True,False,True,False,False,False
184,L47363,L,298.1,308.2,38.535697735995385,40.7,57.0,False,False,False,False,False,False
5738,L52917,L,302.3,310.1,39.67366884975475,42.8,215.0,False,False,False,False,False,False
8677,M23536,M,297.3,308.5,38.98717737923585,42.4,171.0,False,False,False,False,False,False
5403,L52582,L,302.7,312.3,37.69615364994153,48.5,0.0,False,False,False,False,False,False
5017,L52196,L,303.9,313.0,37.52332607858744,47.5,76.0,False,False,False,False,False,False
553,M15412,M,297.4,309.3,40.27406113120453,35.0,123.0,False,False,False,False,False,False
6013,H35426,H,300.8,310.9,37.749172176353746,44.0,33.0,False,False,False,False,False,False
6628,M21487,M,300.1,310.6,43.31281565541543,22.1,99.0,False,False,False,False,False,False
7033,L54212,L,300.7,310.9,41.50903516103452,31.0,73.0,False,False,False,False,False,False
2482,L49661,L,299.0,308.6,37.12142238654117,47.8,163.0,False,False,False,False,False,False
2170,L49349,L,300.1,309.1,37.61648574760805,49.2,8.0,False,False,False,False,False,False
8191,M23050,M,299.7,310.9,40.24922359499622,37.2,203.0,False,False,False,False,False,False
7928,L55107,L,300.7,311.9,38.41874542459709,42.0,196.0,False,False,False,False,False,False
6665,L53844,L,301.3,310.4,39.21734310225516,38.4,195.0,False,False,False,False,False,False
3202,L50381,L,300.2,309.1,38.45776904605882,47.0,22.0,False,False,False,False,False,False
4195,L51374,L,302.4,311.0,37.72267222772003,46.2,186.0,False,False,False,False,False,False
7109,M21968,M,300.8,310.5,38.87158345115362,35.8,54.0,False,False,False,False,False,False
4249,L51428,L,302.6,311.0,38.80721582386451,37.2,95.0,False,False,False,False,False,False
3987,M18846,M,302.2,311.3,39.71145930332956,29.8,112.0,False,False,False,False,False,False
8697,L55876,L,297.2,308.6,37.589892258425,49.8,12.0,False,False,False,False,False,False
8947,M23806,M,297.3,308.2,42.96510211788167,24.5,41.0,False,False,False,False,False,False
5698,L52877,L,302.5,311.9,36.796738985948195,49.4,117.0,False,False,False,False,False,False
7123,L54302,L,300.9,310.4,42.28474902373195,27.8,90.0,False,False,False,False,False,False
3096,M17955,M,299.9,309.2,39.67366884975475,36.5,177.0,False,False,False,False,False,False
670,H30083,H,297.5,308.9,38.353617821530214,37.7,197.0,False,False,False,False,False,False
1198,M16057,M,296.9,307.9,37.960505792204614,47.6,60.0,False,False,False,False,False,False
9554,L56733,L,299.3,310.7,38.66522985836241,39.2,144.0,False,False,False,False,False,False
4083,L51262,L,302.0,310.4,39.59797974644666,39.2,112.0,False,False,False,False,False,False
7898,L55077,L,300.8,312.5,37.86819245752297,50.7,121.0,False,False,False,False,False,False
2392,L49571,L,299.2,308.4,39.74921382870358,32.6,142.0,False,False,False,False,False,False
5549,L52728,L,302.3,310.1,40.06245124802026,35.2,152.0,False,False,False,False,False,False
6497,L53676,L,300.7,309.9,42.60281680828159,27.0,190.0,False,False,False,False,False,False
1057,L48236,L,296.8,307.8,39.56008088970496,39.5,124.0,False,False,False,False,False,False
7464,H36877,H,300.1,311.4,38.961519477556315,46.9,87.0,False,False,False,False,False,False
4681,L51860,L,303.6,311.7,38.61346915261564,39.8,92.0,False,False,False,False,False,False
6205,M21064,M,300.9,310.8,38.97435053981015,34.9,73.0,False,False,False,False,False,False
7020,L54199,L,300.8,310.8,41.72529209005013,27.1,39.0,False,False,False,False,False,False
7666,L54845,L,300.5,311.6,38.691084244306204,40.5,180.0,False,False,False,False,False,False
3974,L51153,L,300.1,311.4,39.179076048319466,41.8,77.0,False,False,False,False,False,False
163,L47342,L,298.3,308.1,39.824615503479755,35.5,0.0,False,False,False,False,False,False
359,M15218,M,297.6,308.3,38.301436004411116,36.7,68.0,False,False,False,False,False,False
9779,H39192,H,298.7,309.7,36.207733980463345,54.5,52.0,False,False,False,False,False,False
8530,M23389,M,298.5,309.4,39.01281840626232,47.4,20.0,False,False,False,False,False,False
7871,M22730,M,300.6,312.1,35.958309192730404,52.3,49.0,False,False,False,False,False,False
7786,L54965,L,300.2,311.5,37.1887079635741,42.1,60.0,False,False,False,False,False,False
